,Thread,Function,Start,Finish,Duration,Depth
1123, CPU35, Submitting task,371.749215,371.755425,0.00621,2.0
1124, CPU35, Progressing,371.759355,371.760405,0.00105,0.0
1125, CPU35, Scheduling,371.760405,371.761435,0.00103,0.0
1126, CPU35, Sleeping,371.761435,383.147981,11.386546,0.0
1127, CPU35, Overhead,383.147981,383.148321,0.00034,0.0
1128, CPU35, Overhead,383.148321,383.148881,0.00056,0.0
1129, CPU35, FetchingInput,383.148881,383.150581,0.0017,0.0
1130, CPU35, Overhead,383.150581,383.150891,0.00031,0.0
1131, CPU35, Overhead,383.150891,383.151751,0.00086,0.0
1132, CPU35, Overhead,383.151751,383.153721,0.00197,0.0
1133, CPU35, dgemm,383.153721,383.153721,0.0,0.0
1134, CPU35, dgemm,383.153721,386.377531,3.22381,0.0
1135, CPU35, Overhead,386.377531,386.378311,0.00078,0.0
1136, CPU35, PushingOutput,386.378311,386.379511,0.0012,0.0
1137, CPU35, Overhead,386.379511,386.387301,0.00779,0.0
1138, CPU35, Progressing,386.387301,386.388041,0.00074,0.0
1139, CPU35, Scheduling,386.388041,386.389311,0.00127,0.0
1140, CPU35, Sleeping,386.389311,396.709014,10.319703,0.0
1141, CPU34, Overhead,338.966347,338.967697,0.00135,0.0
1142, CPU34, Overhead,338.967697,338.968477,0.00078,0.0
1143, CPU34, FetchingInput,338.968477,338.972607,0.00413,0.0
1144, CPU34, Overhead,338.972607,338.973187,0.00058,0.0
1145, CPU34, Overhead,338.973187,338.976547,0.00336,0.0
1146, CPU34, Overhead,338.976547,338.984927,0.00838,0.0
1147, CPU34, dgemm,338.984927,338.984927,0.0,0.0
1148, CPU34, dgemm,338.984927,347.538822,8.553895,0.0
1149, CPU34, Overhead,347.538822,347.540942,0.00212,0.0
1150, CPU34, PushingOutput,347.540942,347.543042,0.0021,0.0
1151, CPU34, Overhead,347.543042,347.547582,0.00454,0.0
1152, CPU34, Progressing,347.547582,347.548792,0.00121,0.0
1153, CPU34, Scheduling,347.548792,347.550082,0.00129,0.0
1154, CPU34, Sleeping,347.550082,349.838462,2.28838,0.0
1155, CPU34, Overhead,349.838462,349.839332,0.00087,0.0
1156, CPU34, Overhead,349.839332,349.839642,0.00031,0.0
1157, CPU34, FetchingInput,349.839642,349.841002,0.00136,0.0
1158, CPU34, Overhead,349.841002,349.841312,0.00031,0.0
1159, CPU34, Overhead,349.841312,349.842742,0.00143,0.0
1160, CPU34, Overhead,349.842742,349.845402,0.00266,0.0
1161, CPU34, dsyrk,349.845402,349.845402,0.0,0.0
1162, CPU34, dsyrk,349.845402,350.281341,0.435939,0.0
1163, CPU34, Overhead,350.281341,350.282171,0.00083,0.0
1164, CPU34, PushingOutput,350.282171,350.282851,0.00068,0.0
1165, CPU34, Overhead,350.282851,350.286061,0.00321,0.0
1166, CPU34, Progressing,350.286061,350.286631,0.00057,0.0
1167, CPU34, Scheduling,350.286631,350.292321,0.00569,0.0
1168, CPU34, Sleeping,350.292321,396.706724,46.414403,0.0
1169, CPU33, Overhead,348.090394,348.091284,0.00089,0.0
1170, CPU33, Overhead,348.091284,348.091994,0.00071,0.0
1171, CPU33, FetchingInput,348.091994,348.094484,0.00249,0.0
1172, CPU33, Overhead,348.094484,348.095374,0.00089,0.0
1173, CPU33, Overhead,348.095374,348.097244,0.00187,0.0
1174, CPU33, Overhead,348.097244,348.104034,0.00679,0.0
1175, CPU33, dtrsm,348.104034,348.104034,0.0,0.0
1176, CPU33, dtrsm,348.104034,349.814371,1.710337,0.0
1177, CPU33, Overhead,349.814371,349.815651,0.00128,0.0
1178, CPU33, PushingOutput,349.815651,349.816661,0.00101,0.0
1179, CPU33, Overhead,349.816661,349.873472,0.056811,0.0
1180, CPU33, Scheduling,349.827641,349.831481,0.00384,1.0
1181, CPU33, Callback,349.837842,349.851492,0.01365,1.0
1182, CPU33, Submitting task,349.842532,349.849902,0.00737,2.0
1183, CPU33, Callback,349.857182,349.869582,0.0124,1.0
1184, CPU33, Submitting task,349.858572,349.868662,0.01009,2.0
1185, CPU33, Progressing,349.873472,349.874352,0.00088,0.0
1186, CPU33, Scheduling,349.874352,349.875292,0.00094,0.0
1187, CPU33, Sleeping,349.875292,353.261176,3.385884,0.0
1188, CPU33, Overhead,353.261176,353.261866,0.00069,0.0
1189, CPU33, Overhead,353.261866,353.262126,0.00026,0.0
1190, CPU33, FetchingInput,353.262126,353.264726,0.0026,0.0
1191, CPU33, Overhead,353.264726,353.265036,0.00031,0.0
1192, CPU33, Overhead,353.265036,353.266746,0.00171,0.0
1193, CPU33, Overhead,353.266746,353.269786,0.00304,0.0
1194, CPU33, dgemm,353.269786,353.269786,0.0,0.0
1195, CPU33, dgemm,353.269786,358.429947,5.160161,0.0
1196, CPU33, Overhead,358.429947,358.430997,0.00105,0.0
1197, CPU33, PushingOutput,358.430997,358.432337,0.00134,0.0
1198, CPU33, Overhead,358.432337,358.436317,0.00398,0.0
1199, CPU33, Progressing,358.436317,358.437147,0.00083,0.0
1200, CPU33, Scheduling,358.437147,358.438327,0.00118,0.0
1201, CPU33, Sleeping,358.438327,396.708374,38.270047,0.0
1202, CPU32, Overhead,338.791973,338.792473,0.0005,0.0
1203, CPU32, Overhead,338.792473,338.793303,0.00083,0.0
1204, CPU32, FetchingInput,338.793303,338.795833,0.00253,0.0
1205, CPU32, Overhead,338.795833,338.796153,0.00032,0.0
1206, CPU32, Overhead,338.796153,338.799023,0.00287,0.0
1207, CPU32, Overhead,338.799023,338.808743,0.00972,0.0
1208, CPU32, dsyrk,338.808743,338.808743,0.0,0.0
1209, CPU32, dsyrk,338.808743,343.583177,4.774434,0.0
1210, CPU32, Overhead,343.583177,343.587827,0.00465,0.0
1211, CPU32, PushingOutput,343.587827,343.589907,0.00208,0.0
1212, CPU32, Overhead,343.589907,343.597907,0.008,0.0
1213, CPU32, Progressing,343.597907,343.598667,0.00076,0.0
1214, CPU32, Scheduling,343.598667,343.601477,0.00281,0.0
1215, CPU32, Sleeping,343.601477,396.701294,53.099817,0.0
1216, CPU31, Overhead,342.254218,342.254968,0.00075,0.0
1217, CPU31, Overhead,342.254968,342.255688,0.00072,0.0
1218, CPU31, FetchingInput,342.255688,342.259078,0.00339,0.0
1219, CPU31, Overhead,342.259078,342.259398,0.00032,0.0
1220, CPU31, Overhead,342.259398,342.262198,0.0028,0.0
1221, CPU31, Overhead,342.262198,342.267358,0.00516,0.0
1222, CPU31, dgemm,342.267358,342.267358,0.0,0.0
1223, CPU31, dgemm,342.267358,350.613298,8.34594,0.0
1224, CPU31, Overhead,350.613298,350.615228,0.00193,0.0
1225, CPU31, PushingOutput,350.615228,350.616968,0.00174,0.0
1226, CPU31, Overhead,350.616968,350.621369,0.004401,0.0
1227, CPU31, Progressing,350.621369,350.622289,0.00092,0.0
1228, CPU31, Scheduling,350.622289,350.623259,0.00097,0.0
1229, CPU31, Sleeping,350.623259,350.916805,0.293546,0.0
1230, CPU31, Overhead,350.916805,350.918145,0.00134,0.0
1231, CPU31, Overhead,350.918145,350.918705,0.00056,0.0
1232, CPU31, FetchingInput,350.918705,350.921445,0.00274,0.0
1233, CPU31, Overhead,350.921445,350.922245,0.0008,0.0
1234, CPU31, Overhead,350.922245,350.924365,0.00212,0.0
1235, CPU31, Overhead,350.924365,350.928275,0.00391,0.0
1236, CPU31, dsyrk,350.928275,350.928275,0.0,0.0
1237, CPU31, dsyrk,350.928275,354.809639,3.881364,0.0
1238, CPU31, Overhead,354.809639,354.811319,0.00168,0.0
1239, CPU31, PushingOutput,354.811319,354.812129,0.00081,0.0
1240, CPU31, Overhead,354.812129,354.83007,0.017941,0.0
1241, CPU31, Scheduling,354.818909,354.821369,0.00246,1.0
1242, CPU31, Progressing,354.83007,354.83199,0.00192,0.0
1243, CPU31, Scheduling,354.83199,354.83539,0.0034,0.0
1244, CPU31, Sleeping,354.83539,361.958903,7.123513,0.0
1245, CPU31, Overhead,361.958903,361.959823,0.00092,0.0
1246, CPU31, Overhead,361.959823,361.960553,0.00073,0.0
1247, CPU31, FetchingInput,361.960553,361.964283,0.00373,0.0
1248, CPU31, Overhead,361.964283,361.965043,0.00076,0.0
1249, CPU31, Overhead,361.965043,361.966843,0.0018,0.0
1250, CPU31, Overhead,361.966843,361.969613,0.00277,0.0
1251, CPU31, dgemm,361.969613,361.969613,0.0,0.0
1252, CPU31, dgemm,361.969613,364.094349,2.124736,0.0
1253, CPU31, Overhead,364.094349,364.095589,0.00124,0.0
1254, CPU31, PushingOutput,364.095589,364.096809,0.00122,0.0
1255, CPU31, Overhead,364.096809,364.101619,0.00481,0.0
1256, CPU31, Progressing,364.101619,364.102149,0.00053,0.0
1257, CPU31, Scheduling,364.102149,364.103179,0.00103,0.0
1258, CPU31, Sleeping,364.103179,377.346975,13.243796,0.0
1259, CPU31, Overhead,377.346975,377.347965,0.00099,0.0
1260, CPU31, Overhead,377.347965,377.348695,0.00073,0.0
1261, CPU31, FetchingInput,377.348695,377.350436,0.001741,0.0
1262, CPU31, Overhead,377.350436,377.350756,0.00032,0.0
1263, CPU31, Overhead,377.350756,377.352466,0.00171,0.0
1264, CPU31, Overhead,377.352466,377.355066,0.0026,0.0
1265, CPU31, dsyrk,377.355066,377.355066,0.0,0.0
1266, CPU31, dsyrk,377.355066,380.33315,2.978084,0.0
1267, CPU31, Overhead,380.33315,380.33438,0.00123,0.0
1268, CPU31, PushingOutput,380.33438,380.33525,0.00087,0.0
1269, CPU31, Overhead,380.33525,380.33893,0.00368,0.0
1270, CPU31, Progressing,380.33893,380.3397,0.00077,0.0
1271, CPU31, Scheduling,380.3397,380.34107,0.00137,0.0
1272, CPU31, Sleeping,380.34107,396.700834,16.359764,0.0
1273, CPU30, Overhead,335.923911,335.924511,0.0006,0.0
1274, CPU30, Overhead,335.924511,335.924901,0.00039,0.0
1275, CPU30, FetchingInput,335.924901,335.926781,0.00188,0.0
1276, CPU30, Overhead,335.926781,335.927431,0.00065,0.0
1277, CPU30, Overhead,335.927431,335.929021,0.00159,0.0
1278, CPU30, Overhead,335.929021,335.933421,0.0044,0.0
1279, CPU30, dtrsm,335.933421,335.933421,0.0,0.0
1280, CPU30, dtrsm,335.933421,338.685981,2.75256,0.0
1281, CPU30, Overhead,338.685981,338.687601,0.00162,0.0
1282, CPU30, PushingOutput,338.687601,338.688741,0.00114,0.0
1283, CPU30, Overhead,338.688741,338.890055,0.201314,0.0
1284, CPU30, Scheduling,338.694501,338.695981,0.00148,1.0
1285, CPU30, Scheduling,338.713591,338.714891,0.0013,1.0
1286, CPU30, Scheduling,338.730132,338.731972,0.00184,1.0
1287, CPU30, Scheduling,338.737672,338.739622,0.00195,1.0
1288, CPU30, Scheduling,338.754932,338.802273,0.047341,1.0
1289, CPU30, Callback,338.833404,338.862505,0.029101,1.0
1290, CPU30, Submitting task,338.838334,338.859385,0.021051,2.0
1291, CPU30, Callback,338.871395,338.884535,0.01314,1.0
1292, CPU30, Submitting task,338.874005,338.883045,0.00904,2.0
1293, CPU30, Progressing,338.890055,338.892565,0.00251,0.0
1294, CPU30, Scheduling,338.892565,338.900305,0.00774,0.0
1295, CPU30, Overhead,338.900305,338.901155,0.00085,0.0
1296, CPU30, Overhead,338.901155,338.901436,0.000281,0.0
1297, CPU30, FetchingInput,338.901436,338.903956,0.00252,0.0
1298, CPU30, Overhead,338.903956,338.904926,0.00097,0.0
1299, CPU30, Overhead,338.904926,338.906856,0.00193,0.0
1300, CPU30, Overhead,338.906856,338.910526,0.00367,0.0
1301, CPU30, dgemm,338.910526,338.910526,0.0,0.0
1302, CPU30, dgemm,338.910526,340.763336,1.85281,0.0
1303, CPU30, Overhead,340.763336,340.764446,0.00111,0.0
1304, CPU30, PushingOutput,340.764446,340.765486,0.00104,0.0
1305, CPU30, Overhead,340.765486,340.769016,0.00353,0.0
1306, CPU30, Progressing,340.769016,340.769536,0.00052,0.0
1307, CPU30, Scheduling,340.769536,340.770616,0.00108,0.0
1308, CPU30, Sleeping,340.770616,356.141018,15.370402,0.0
1309, CPU30, Overhead,356.141018,356.141458,0.00044,0.0
1310, CPU30, Overhead,356.141458,356.142058,0.0006,0.0
1311, CPU30, FetchingInput,356.142058,356.143528,0.00147,0.0
1312, CPU30, Overhead,356.143528,356.143998,0.00047,0.0
1313, CPU30, Overhead,356.143998,356.145068,0.00107,0.0
1314, CPU30, Overhead,356.145068,356.147778,0.00271,0.0
1315, CPU30, dtrsm,356.147778,356.147778,0.0,0.0
1316, CPU30, dtrsm,356.147778,358.855506,2.707728,0.0
1317, CPU30, Overhead,358.855506,358.856516,0.00101,0.0
1318, CPU30, PushingOutput,358.856516,358.857566,0.00105,0.0
1319, CPU30, Overhead,358.857566,359.048791,0.191225,0.0
1320, CPU30, Scheduling,358.863287,358.864357,0.00107,1.0
1321, CPU30, Scheduling,358.884017,358.885367,0.00135,1.0
1322, CPU30, Callback,359.02605,359.03543,0.00938,1.0
1323, CPU30, Submitting task,359.02876,359.03469,0.00593,2.0
1324, CPU30, Callback,359.03947,359.04484,0.00537,1.0
1325, CPU30, Submitting task,359.04059,359.04432,0.00373,2.0
1326, CPU30, Progressing,359.048791,359.049461,0.00067,0.0
1327, CPU30, Scheduling,359.049461,359.050271,0.00081,0.0
1328, CPU30, Sleeping,359.050271,380.31276,21.262489,0.0
1329, CPU30, Overhead,380.31276,380.31321,0.00045,0.0
1330, CPU30, Overhead,380.31321,380.31388,0.00067,0.0
1331, CPU30, FetchingInput,380.31388,380.31575,0.00187,0.0
1332, CPU30, Overhead,380.31575,380.3162,0.00045,0.0
1333, CPU30, Overhead,380.3162,380.31729,0.00109,0.0
1334, CPU30, Overhead,380.31729,380.3199,0.00261,0.0
1335, CPU30, dtrsm,380.3199,380.3199,0.0,0.0
1336, CPU30, dtrsm,380.3199,383.069839,2.749939,0.0
1337, CPU30, Overhead,383.069839,383.070979,0.00114,0.0
1338, CPU30, PushingOutput,383.070979,383.071709,0.00073,0.0
1339, CPU30, Overhead,383.071709,383.218423,0.146714,0.0
1340, CPU30, Scheduling,383.074719,383.075949,0.00123,1.0
1341, CPU30, Scheduling,383.08208,383.0832,0.00112,1.0
1342, CPU30, Callback,383.180492,383.194692,0.0142,1.0
1343, CPU30, Submitting task,383.184742,383.193092,0.00835,2.0
1344, CPU30, Callback,383.201582,383.211482,0.0099,1.0
1345, CPU30, Submitting task,383.203772,383.209792,0.00602,2.0
1346, CPU30, Progressing,383.218423,383.219603,0.00118,0.0
1347, CPU30, Scheduling,383.219603,383.224433,0.00483,0.0
1348, CPU30, Overhead,383.224433,383.225433,0.001,0.0
1349, CPU30, Overhead,383.225433,383.225813,0.00038,0.0
1350, CPU30, FetchingInput,383.225813,383.227743,0.00193,0.0
1351, CPU30, Overhead,383.227743,383.228213,0.00047,0.0
1352, CPU30, Overhead,383.228213,383.229653,0.00144,0.0
1353, CPU30, Overhead,383.229653,383.233593,0.00394,0.0
1354, CPU30, dgemm,383.233593,383.233593,0.0,0.0
1355, CPU30, dgemm,383.233593,384.449219,1.215626,0.0
1356, CPU30, Overhead,384.449219,384.449989,0.00077,0.0
1357, CPU30, PushingOutput,384.449989,384.450609,0.00062,0.0
1358, CPU30, Overhead,384.450609,384.456369,0.00576,0.0
1359, CPU30, Progressing,384.456369,384.456869,0.0005,0.0
1360, CPU30, Scheduling,384.456869,384.458009,0.00114,0.0
1361, CPU30, Sleeping,384.458009,396.692983,12.234974,0.0
1362, CPU29, Overhead,334.03118,334.03243,0.00125,0.0
1363, CPU29, Overhead,334.03243,334.03298,0.00055,0.0
1364, CPU29, FetchingInput,334.03298,334.03452,0.00154,0.0
1365, CPU29, Overhead,334.03452,334.03484,0.00032,0.0
1366, CPU29, Overhead,334.03484,334.03673,0.00189,0.0
1367, CPU29, Overhead,334.03673,334.057151,0.020421,0.0
1368, CPU29, dpotrf,334.057151,334.057151,0.0,0.0
1369, CPU29, dpotrf,334.057151,335.596244,1.539093,0.0
1370, CPU29, Overhead,335.596244,335.597674,0.00143,0.0
1371, CPU29, PushingOutput,335.597674,335.598474,0.0008,0.0
1372, CPU29, Overhead,335.598474,336.203547,0.605073,0.0
1373, CPU29, Scheduling,335.603514,335.605474,0.00196,1.0
1374, CPU29, Scheduling,335.625505,335.627525,0.00202,1.0
1375, CPU29, Scheduling,335.822489,335.824119,0.00163,1.0
1376, CPU29, Scheduling,335.833089,335.834359,0.00127,1.0
1377, CPU29, Scheduling,335.922551,335.924321,0.00177,1.0
1378, CPU29, Scheduling,335.972122,335.973942,0.00182,1.0
1379, CPU29, Scheduling,336.050134,336.052254,0.00212,1.0
1380, CPU29, Scheduling,336.152056,336.154406,0.00235,1.0
1381, CPU29, Callback,336.174397,336.198157,0.02376,1.0
1382, CPU29, Submitting task,336.180537,336.196157,0.01562,2.0
1383, CPU29, Progressing,336.203547,336.205047,0.0015,0.0
1384, CPU29, Scheduling,336.205047,336.206567,0.00152,0.0
1385, CPU29, Sleeping,336.206567,338.739592,2.533025,0.0
1386, CPU29, Overhead,338.739592,338.740962,0.00137,0.0
1387, CPU29, Overhead,338.740962,338.741872,0.00091,0.0
1388, CPU29, FetchingInput,338.741872,338.746962,0.00509,0.0
1389, CPU29, Overhead,338.746962,338.748582,0.00162,0.0
1390, CPU29, Overhead,338.748582,338.751472,0.00289,0.0
1391, CPU29, Overhead,338.751472,338.756332,0.00486,0.0
1392, CPU29, dgemm,338.756332,338.756332,0.0,0.0
1393, CPU29, dgemm,338.756332,342.79876,4.042428,0.0
1394, CPU29, Overhead,342.79876,342.79985,0.00109,0.0
1395, CPU29, PushingOutput,342.79985,342.80109,0.00124,0.0
1396, CPU29, Overhead,342.80109,342.80449,0.0034,0.0
1397, CPU29, Progressing,342.80449,342.8052,0.00071,0.0
1398, CPU29, Scheduling,342.8052,342.80611,0.00091,0.0
1399, CPU29, Sleeping,342.80611,352.246754,9.440644,0.0
1400, CPU29, Overhead,352.246754,352.248084,0.00133,0.0
1401, CPU29, Overhead,352.248084,352.248834,0.00075,0.0
1402, CPU29, FetchingInput,352.248834,352.250984,0.00215,0.0
1403, CPU29, Overhead,352.250984,352.251304,0.00032,0.0
1404, CPU29, Overhead,352.251304,352.252964,0.00166,0.0
1405, CPU29, Overhead,352.252964,352.256024,0.00306,0.0
1406, CPU29, dgemm,352.256024,352.256024,0.0,0.0
1407, CPU29, dgemm,352.256024,354.84176,2.585736,0.0
1408, CPU29, Overhead,354.84176,354.84242,0.00066,0.0
1409, CPU29, PushingOutput,354.84242,354.84358,0.00116,0.0
1410, CPU29, Overhead,354.84358,354.84762,0.00404,0.0
1411, CPU29, Progressing,354.84762,354.84819,0.00057,0.0
1412, CPU29, Scheduling,354.84819,354.84909,0.0009,0.0
1413, CPU29, Sleeping,354.84909,359.02684,4.17775,0.0
1414, CPU29, Overhead,359.02684,359.02732,0.00048,0.0
1415, CPU29, Overhead,359.02732,359.02764,0.00032,0.0
1416, CPU29, FetchingInput,359.02764,359.02856,0.00092,0.0
1417, CPU29, Overhead,359.02856,359.02886,0.0003,0.0
1418, CPU29, Overhead,359.02886,359.03003,0.00117,0.0
1419, CPU29, Overhead,359.03003,359.03201,0.00198,0.0
1420, CPU29, dgemm,359.03201,359.03201,0.0,0.0
1421, CPU29, dgemm,359.03201,360.156524,1.124514,0.0
1422, CPU29, Overhead,360.156524,360.157504,0.00098,0.0
1423, CPU29, PushingOutput,360.157504,360.158344,0.00084,0.0
1424, CPU29, Overhead,360.158344,360.162945,0.004601,0.0
1425, CPU29, Progressing,360.162945,360.163465,0.00052,0.0
1426, CPU29, Scheduling,360.163465,360.164815,0.00135,0.0
1427, CPU29, Sleeping,360.164815,368.212718,8.047903,0.0
1428, CPU29, Overhead,368.212718,368.213628,0.00091,0.0
1429, CPU29, Overhead,368.213628,368.215148,0.00152,0.0
1430, CPU29, FetchingInput,368.215148,368.217929,0.002781,0.0
1431, CPU29, Overhead,368.217929,368.218679,0.00075,0.0
1432, CPU29, Overhead,368.218679,368.220919,0.00224,0.0
1433, CPU29, Overhead,368.220919,368.224419,0.0035,0.0
1434, CPU29, dgemm,368.224419,368.224419,0.0,0.0
1435, CPU29, dgemm,368.224419,370.029218,1.804799,0.0
1436, CPU29, Overhead,370.029218,370.029768,0.00055,0.0
1437, CPU29, PushingOutput,370.029768,370.030778,0.00101,0.0
1438, CPU29, Overhead,370.030778,370.043678,0.0129,0.0
1439, CPU29, Progressing,370.043678,370.044208,0.00053,0.0
1440, CPU29, Scheduling,370.044208,370.045538,0.00133,0.0
1441, CPU29, Sleeping,370.045538,380.522994,10.477456,0.0
1442, CPU29, Overhead,380.522994,380.523524,0.00053,0.0
1443, CPU29, Overhead,380.523524,380.524044,0.00052,0.0
1444, CPU29, FetchingInput,380.524044,380.525084,0.00104,0.0
1445, CPU29, Overhead,380.525084,380.525624,0.00054,0.0
1446, CPU29, Overhead,380.525624,380.526674,0.00105,0.0
1447, CPU29, Overhead,380.526674,380.528854,0.00218,0.0
1448, CPU29, dtrsm,380.528854,380.528854,0.0,0.0
1449, CPU29, dtrsm,380.528854,383.129911,2.601057,0.0
1450, CPU29, Overhead,383.129911,383.130861,0.00095,0.0
1451, CPU29, PushingOutput,383.130861,383.131451,0.00059,0.0
1452, CPU29, Overhead,383.131451,383.347515,0.216064,0.0
1453, CPU29, Scheduling,383.135001,383.135951,0.00095,1.0
1454, CPU29, Scheduling,383.159861,383.162671,0.00281,1.0
1455, CPU29, Scheduling,383.282824,383.284884,0.00206,1.0
1456, CPU29, Callback,383.291434,383.315335,0.023901,1.0
1457, CPU29, Submitting task,383.297394,383.312435,0.015041,2.0
1458, CPU29, Callback,383.325635,383.338035,0.0124,1.0
1459, CPU29, Submitting task,383.327725,383.336085,0.00836,2.0
1460, CPU29, Progressing,383.347515,383.349695,0.00218,0.0
1461, CPU29, Scheduling,383.349695,383.351825,0.00213,0.0
1462, CPU29, Sleeping,383.351825,396.694593,13.342768,0.0
1463, CPU28, Overhead,335.824159,335.825229,0.00107,0.0
1464, CPU28, Overhead,335.825229,335.825959,0.00073,0.0
1465, CPU28, FetchingInput,335.825959,335.827349,0.00139,0.0
1466, CPU28, Overhead,335.827349,335.827789,0.00044,0.0
1467, CPU28, Overhead,335.827789,335.828989,0.0012,0.0
1468, CPU28, Overhead,335.828989,335.834389,0.0054,0.0
1469, CPU28, dtrsm,335.834389,335.834389,0.0,0.0
1470, CPU28, dtrsm,335.834389,338.796313,2.961924,0.0
1471, CPU28, Overhead,338.796313,338.799283,0.00297,0.0
1472, CPU28, PushingOutput,338.799283,338.800593,0.00131,0.0
1473, CPU28, Overhead,338.800593,338.926076,0.125483,0.0
1474, CPU28, Scheduling,338.805183,338.809043,0.00386,1.0
1475, CPU28, Scheduling,338.832474,338.834094,0.00162,1.0
1476, CPU28, Scheduling,338.837174,338.847854,0.01068,1.0
1477, CPU28, Scheduling,338.852684,338.855264,0.00258,1.0
1478, CPU28, Scheduling,338.862545,338.864265,0.00172,1.0
1479, CPU28, Scheduling,338.869385,338.870895,0.00151,1.0
1480, CPU28, Scheduling,338.875055,338.875845,0.00079,1.0
1481, CPU28, Callback,338.881435,338.902066,0.020631,1.0
1482, CPU28, Submitting task,338.885435,338.900415,0.01498,2.0
1483, CPU28, Callback,338.910376,338.919616,0.00924,1.0
